task,scope,gene_mask,method,program,model,status,n_task_units,expected_task_units,n_comparison_units,comparison_units,n_estimable,all_selected_units_estimable,correlation,correlation_unit_min,correlation_unit_max,mean_rmse,mean_mae,status_counts,selection_scope
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,effector_cytokine,scFoundation,native,5,5,2,chen;schmidt,2,True,0.37911676020716778,0.1984321632653783,0.55980135714895729,0.3702103365141089,0.36658887548628383,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,effector_cytokine,scGPT,native,5,5,2,chen;schmidt,2,True,0.25558792023062304,0.24490543237417642,0.26627040808706964,0.069428697194906852,0.049416306810502811,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,proliferation,AttentionPert,native,5,5,2,chen;schmidt,2,True,0.45462938662924013,0.30555677776437523,0.60370199549410508,0.05891627824184982,0.047314932860591741,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,proliferation,Biolord,native,5,5,2,chen;schmidt,2,True,0.1487215908137253,-0.11462859397267512,0.4120717756001257,0.085989254131226711,0.071425696958112656,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,proliferation,CellFlow,native,5,5,2,chen;schmidt,2,True,0.039218801100941725,-0.041791225485615799,0.12022882768749925,0.055115873756124506,0.045873505260460273,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,proliferation,GEARS,native,5,5,2,chen;schmidt,2,True,0.24142918511619343,0.1211948406284494,0.36166352960393744,0.057926110061639002,0.048899092179323943,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,proliferation,PertAdapt,native,5,5,2,chen;schmidt,2,True,0.16725571942162537,0.038215376668313497,0.29629606217493726,0.1227853332570346,0.1127944596397577,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,proliferation,PerturbNet,native,5,5,2,chen;schmidt,2,True,0.39887390012657453,0.12640660541810014,0.67134119483504895,0.052526695764615473,0.036767158706588719,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,proliferation,STATE,native,5,5,2,chen;schmidt,2,True,-0.046755007383300164,-0.18176390687033853,0.088253892103738199,0.087508734083956832,0.074139519338372845,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,proliferation,cell-mean,floor,5,5,2,chen;schmidt,1,False,,,,0.065908575187813859,0.05504094642246999,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,proliferation,linear-PCA,floor,5,5,2,chen;schmidt,1,False,,,,0.066913685940835799,0.05602110591692426,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,proliferation,linear-shift-KOemb,diagnostic,5,5,2,chen;schmidt,2,True,0.20166321279073976,0.065301993789212587,0.33802443179226693,0.066528455944359355,0.055804405997078574,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,proliferation,scFoundation,native,5,5,2,chen;schmidt,2,True,0.31472605992886404,0.15984220926898066,0.46960991058874746,0.25538536123376254,0.25136473729082992,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,proliferation,scGPT,native,5,5,2,chen;schmidt,2,True,-0.11840830096573335,-0.37006290243915985,0.13324630050769315,0.10134622795824108,0.085290040737067266,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,AttentionPert,native,5,5,1,chen,1,True,-0.17802596583169764,-0.17802596583169764,-0.17802596583169764,0.0053926739920596434,0.0046913580246913597,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,Biolord,native,5,5,1,chen,1,True,0.10965646299831391,0.10965646299831391,0.10965646299831391,0.0024097804069065577,0.001687242798353908,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,CellFlow,native,5,5,1,chen,1,True,-0.046194181169995484,-0.046194181169995484,-0.046194181169995484,0.003971779738801336,0.0035802469135802462,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,GEARS,native,5,5,1,chen,1,True,0.36819370881660851,0.36819370881660851,0.36819370881660851,0.0031426968052735431,0.0025514403292181058,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,PertAdapt,native,5,5,1,chen,1,True,-0.17006039952083282,-0.17006039952083282,-0.17006039952083282,0.01157469134156466,0.010452674897119337,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,PerturbNet,native,5,5,1,chen,1,True,0.1863886013961383,0.1863886013961383,0.1863886013961383,0.0023326473614433542,0.0017695473251028793,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,STATE,native,5,5,1,chen,1,True,0.055253633592015801,0.055253633592015801,0.055253633592015801,0.0046357983593873046,0.0035390946502057616,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,cell-mean,floor,5,5,1,chen,0,False,,,,0.0023907304606218603,0.001687242798353908,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,linear-PCA,floor,5,5,1,chen,0,False,,,,0.0023907304606218603,0.001687242798353908,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,linear-shift-KOemb,diagnostic,5,5,1,chen,0,False,,,,0.0023907304606218603,0.001687242798353908,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,scFoundation,native,5,5,1,chen,1,True,0.32175706264503817,0.32175706264503817,0.32175706264503817,0.0029005778085112897,0.0023868312757201636,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,scGPT,native,5,5,1,chen,0,False,,,,0.0023907304606218603,0.001687242798353908,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,AttentionPert,native,5,5,1,chen,1,True,-0.16522116787591892,-0.16522116787591892,-0.16522116787591892,0.0086490271052528378,0.0075720164609053512,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,Biolord,native,5,5,1,chen,1,True,0.1536411712073307,0.1536411712073307,0.1536411712073307,0.004810064133031644,0.0041152263374485618,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,CellFlow,native,5,5,1,chen,1,True,-0.19032917346377015,-0.19032917346377015,-0.19032917346377015,0.0078712780885407813,0.0067901234567901243,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,GEARS,native,5,5,1,chen,1,True,0.31735046327620864,0.31735046327620864,0.31735046327620864,0.0051630922632904886,0.003991769547325102,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,PertAdapt,native,5,5,1,chen,1,True,-0.10854535488855664,-0.10854535488855664,-0.10854535488855664,0.0094885197642181202,0.0082716049382716029,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,PerturbNet,native,5,5,1,chen,1,True,0.11644665830010643,0.11644665830010643,0.11644665830010643,0.0045310492107413754,0.0038271604938271606,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,STATE,native,5,5,1,chen,1,True,-0.21640424299178715,-0.21640424299178715,-0.21640424299178715,0.006802457932817735,0.0052674897119341577,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,cell-mean,floor,5,5,1,chen,0,False,,,,0.0043613633907791842,0.0032921810699588472,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,linear-PCA,floor,5,5,1,chen,0,False,,,,0.0059682133161836131,0.0048148148148148126,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,linear-shift-KOemb,diagnostic,5,5,1,chen,0,False,,,,0.0043613633907791842,0.0032921810699588472,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,scFoundation,native,5,5,1,chen,1,True,0.25868057098038288,0.25868057098038288,0.25868057098038288,0.0065699430595802808,0.0054320987654320977,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,scGPT,native,5,5,1,chen,1,True,0.15354129575398587,0.15354129575398587,0.15354129575398587,0.0042552315900281686,0.0034567901234567899,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,Treg_exhaustion,AttentionPert,native,5,5,1,chen,1,True,-0.10372593281714532,-0.10372593281714532,-0.10372593281714532,0.034306773857509368,0.031358024691358032,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,Treg_exhaustion,Biolord,native,5,5,1,chen,1,True,-0.060938123440092404,-0.060938123440092404,-0.060938123440092404,0.016228816518671588,0.012592592592592591,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,Treg_exhaustion,CellFlow,native,5,5,1,chen,1,True,-0.041827242307970691,-0.041827242307970691,-0.041827242307970691,0.026600999393336343,0.023086419753086434,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,Treg_exhaustion,GEARS,native,5,5,1,chen,1,True,0.089058969766070126,0.089058969766070126,0.089058969766070126,0.018361370256477952,0.015246913580246912,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,Treg_exhaustion,PertAdapt,native,5,5,1,chen,1,True,0.045787508911052037,0.045787508911052037,0.045787508911052037,0.050356751971665149,0.04703703703703703,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,Treg_exhaustion,PerturbNet,native,5,5,1,chen,1,True,0.025937802293797455,0.025937802293797455,0.025937802293797455,0.017216247470187351,0.014506172839506169,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,Treg_exhaustion,STATE,native,5,5,1,chen,1,True,0.18665003169098995,0.18665003169098995,0.18665003169098995,0.020035975873865165,0.015679012345679009,"{""estimable"": 1}",common observed-defined units; identical for every candidate
