task,model,unit,stratum,pearson_delta
T5c,linear-PCA,T_cells,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,0.47743069071017985
T5c,linear-PCA,T_cells,perturbation=Topotecan,0.25075429189160237
T5c,linear-PCA,T_cells,perturbation=BMS-265246,0.17190562486843472
T5c,linear-PCA,T_cells,perturbation=AMD-070 (hydrochloride),0.3938161934022899
T5c,linear-PCA,T_cells,perturbation=AT13387,0.22405986617405238
T5c,linear-PCA,T_cells,perturbation=Desloratadine,0.33618297298726507
T5c,linear-PCA,T_cells,perturbation=Ganetespib (STA-9090),0.23389888482239038
T5c,linear-PCA,T_cells,perturbation=O-Demethylated Adapalene,0.3940231862748708
T5c,linear-PCA,T_cells,perturbation=BAY 87-2243,0.3722406888055871
T5c,linear-PCA,T_cells,perturbation=Ruxolitinib,0.44854248783900885
T5c,linear-PCA,T_cells,perturbation=Sgc-cbp30,0.25271882503076143
T5c,linear-PCA,T_cells,perturbation=PF-04691502,0.44825962396406305
T5c,linear-PCA,T_cells,perturbation=Dactolisib,0.43179322616079485
T5c,linear-PCA,T_cells,perturbation=Alogliptin,0.3076401723901444
T5c,linear-PCA,T_cells,perturbation=Clomipramine,0.46768514890669816
T5c,linear-PCA,T_cells,perturbation=Protriptyline,0.3967362599742551
T5c,linear-PCA,T_cells,perturbation=Phenylbutazone,0.31405790635062714
T5c,linear-PCA,T_cells,perturbation=Pomalidomide,0.1266032475477437
T5c,linear-PCA,T_cells,perturbation=FK 866,0.23789993849773666
T5c,linear-PCA,T_cells,perturbation=Perhexiline,0.4591871973717492
T5c,linear-PCA,T_cells,perturbation=BMS-536924,0.4460138216447068
T5c,linear-PCA,T_cells,perturbation=Penfluridol,0.2849870114464007
T5c,linear-PCA,T_cells,perturbation=Sunitinib,0.4602285936734366
T5c,linear-PCA,T_cells,perturbation=I-BET151,0.17040778705235293
T5c,linear-PCA,T_cells,perturbation=K-02288,0.28324203156899863
T5c,linear-PCA,T_cells,perturbation=Dovitinib,0.35882539670201147
T5c,linear-PCA,T_cells,perturbation=Chlorpheniramine,0.37765936864809285
T5c,linear-PCA,T_cells,perturbation=UNII-BXU45ZH6LI,0.16392811426586362
T5c,linear-PCA,T_cells,perturbation=IKK Inhibitor VII,0.4279684680149796
T5c,linear-PCA,T_cells,perturbation=Quizartinib,0.34513713059602213
T5c,linear-PCA,T_cells,perturbation=Tivozanib,0.4012007331218536
T5c,linear-PCA,T_cells,perturbation=Foretinib,0.4234448979628832
T5c,linear-PCA,T_cells,perturbation=BMS-777607,0.41560189367337236
T5c,linear-PCA,T_cells,perturbation=AVL-292,0.377534311321653
T5c,linear-PCA,T_cells,perturbation=Scriptaid,-0.4123117142037712
T5c,linear-PCA,T_cells,perturbation=RVX-208,0.2743126016629774
T5c,linear-PCA,T_cells,perturbation=Amiodarone,0.33354725227624515
T5c,linear-PCA,T_cells,perturbation=RN-486,0.2976240819249893
T5c,linear-PCA,T_cells,perturbation=Tamatinib,0.5068244662375279
T5c,linear-PCA,T_cells,perturbation=GW843682X,0.39736272974879905
T5c,linear-PCA,T_cells,perturbation=Porcn Inhibitor III,0.1556832598883346
T5c,linear-PCA,T_cells,perturbation=Navitoclax,0.30601625178146313
T5c,linear-PCA,T_cells,perturbation=BAY 61-3606,0.35288170811134556
T5c,linear-PCA,T_cells,perturbation=Ketoconazole,0.08319443358309155
T5c,linear-PCA,T_cells,perturbation=Isoniazid,0.301748234582953
T5c,linear-PCA,T_cells,perturbation=PD-0325901,0.4024418163057388
T5c,linear-PCA,T_cells,perturbation=TIE2 Kinase Inhibitor,0.3735161660652914
T5c,linear-PCA,T_cells,perturbation=CGP 60474,0.33328288598603034
T5c,linear-PCA,T_cells,perturbation=BMS-387032,0.32688857894888573
T5c,linear-PCA,T_cells,perturbation=TL_HRAS26,0.3721423265506047
T5c,linear-PCA,T_cells,perturbation=Methotrexate,0.2823407119557236
T5c,linear-PCA,T_cells,perturbation=LY2090314,0.011983742521727028
T5c,linear-PCA,T_cells,perturbation=Alvocidib,0.30219702644463825
T5c,linear-PCA,T_cells,perturbation=IMD-0354,0.3068211312497292
T5c,linear-PCA,T_cells,perturbation=MK-5108,0.35499384462334516
T5c,linear-PCA,T_cells,perturbation=Ixabepilone,0.2974464682227234
T5c,linear-PCA,T_cells,perturbation=IN1451,0.20972599967642552
T5c,linear-PCA,T_cells,perturbation=Proscillaridin A;Proscillaridin-A,0.09872259284762315
T5c,linear-PCA,T_cells,perturbation=Palbociclib,0.3937144503980068
T5c,linear-PCA,T_cells,perturbation=Vardenafil,0.35359450063653286
T5c,linear-PCA,T_cells,perturbation=Disulfiram,0.3522624419984399
T5c,linear-PCA,T_cells,perturbation=Canertinib,0.31287970126501785
T5c,linear-PCA,T_cells,perturbation=Lapatinib,0.31104652585868037
T5c,linear-PCA,T_cells,perturbation=Linagliptin,0.3458983784551457
T5c,linear-PCA,T_cells,perturbation=Raloxifene,0.18867346160319698
T5c,linear-PCA,T_cells,perturbation=Vorinostat,-0.3674958566702101
T5c,linear-PCA,T_cells,perturbation=Trametinib,0.3485895322559992
T5c,linear-PCA,T_cells,perturbation=Dasatinib,0.4743676951755428
T5c,linear-PCA,T_cells,perturbation=Flutamide,0.3359620889599872
T5c,linear-PCA,T_cells,perturbation=Idelalisib,0.41558538857570354
T5c,linear-PCA,T_cells,perturbation=Riociguat,0.3606740274515498
T5c,linear-PCA,T_cells,perturbation=Azacitidine,0.4529164281231719
T5c,linear-PCA,T_cells,perturbation=TGX 221,0.5082130878535035
T5c,linear-PCA,T_cells,perturbation=CGM-097,0.18646154031604173
T5c,linear-PCA,T_cells,perturbation=Clemastine,0.4055054231466199
T5c,linear-PCA,T_cells,perturbation=Imatinib,0.34702875514411347
T5c,linear-PCA,T_cells,perturbation=Tipifarnib,0.41470085875917195
T5c,linear-PCA,T_cells,perturbation=RG7090,0.2303864233743412
T5c,linear-PCA,T_cells,perturbation=CHIR-99021,0.1750766139928046
T5c,linear-PCA,T_cells,perturbation=TR-14035,0.42013091646221473
T5c,linear-PCA,T_cells,perturbation=Pitavastatin Calcium,0.029541782662766847
T5c,linear-PCA,T_cells,perturbation=SLx-2119,0.38829586300425234
T5c,linear-PCA,T_cells,perturbation=YK 4-279,0.24980475529774257
T5c,linear-PCA,T_cells,perturbation=SCH-58261,0.2977836146891932
T5c,linear-PCA,T_cells,perturbation=BX 912,0.46290084198210507
T5c,linear-PCA,T_cells,perturbation=GLPG0634,0.5131592754578848
T5c,linear-PCA,T_cells,perturbation=Defactinib,0.3057061596701708
T5c,linear-PCA,T_cells,perturbation=Nilotinib,0.4905263077321941
T5c,linear-PCA,T_cells,perturbation=ABT737,0.3104867636179546
T5c,linear-PCA,T_cells,perturbation=Nefazodone,0.4083476242370984
T5c,linear-PCA,T_cells,perturbation=Buspirone,0.41281470151102284
T5c,linear-PCA,T_cells,perturbation=Colforsin,0.37315552606231595
T5c,linear-PCA,T_cells,perturbation=Doxorubicin,0.24217869761005367
T5c,linear-PCA,T_cells,perturbation=Mubritinib (TAK 165),0.35370941595034683
T5c,linear-PCA,T_cells,perturbation=BI-D1870,0.2904668843001905
T5c,linear-PCA,T_cells,perturbation=AT 7867,0.46201681273371137
T5c,linear-PCA,T_cells,perturbation=PRT-062607,0.4609027060517078
T5c,linear-PCA,T_cells,perturbation=STK219801,0.40019256066282693
T5c,linear-PCA,T_cells,perturbation=Midostaurin,0.4773811084046388
T5c,linear-PCA,T_cells,perturbation=PF-03814735,0.39768584153557957
T5c,linear-PCA,T_cells,perturbation=Vanoxerine,0.36045769519408655
T5c,linear-PCA,T_cells,perturbation=AZD3514,0.3575829570094686
T5c,linear-PCA,T_cells,perturbation=OSI-930,0.33234236491429175
T5c,linear-PCA,T_cells,perturbation=AZ628,0.5039553308921878
T5c,linear-PCA,T_cells,perturbation=TPCA-1,0.462543137383079
T5c,linear-PCA,T_cells,perturbation=CEP-37440,0.42824509654748544
T5c,linear-PCA,T_cells,perturbation=Tivantinib,0.28009921762516604
T5c,linear-PCA,T_cells,perturbation=AZD4547,0.3449700263956651
T5c,linear-PCA,T_cells,perturbation=SB525334,0.21164287395022394
T5c,linear-PCA,T_cells,perturbation=HMN-214,0.28303507952905144
T5c,linear-PCA,T_cells,perturbation=GO-6976,0.3059163377527398
T5c,linear-PCA,T_cells,perturbation=AZD-8330,0.4505421944936639
T5c,linear-PCA,T_cells,perturbation=MGCD-265,0.4279732337326527
T5c,linear-PCA,T_cells,perturbation=GSK256066,0.3757146311857053
T5c,linear-PCA,T_cells,perturbation=Tosedostat,0.33942433735863203
T5c,linear-PCA,T_cells,perturbation=Prednisolone,0.3794123911399504
T5c,linear-PCA,T_cells,perturbation=HYDROXYUREA,0.39287607072060243
T5c,linear-PCA,T_cells,perturbation=Decitabine,0.3263637781768291
T5c,linear-PCA,T_cells,perturbation=CC-401,0.47920189878502245
T5c,linear-PCA,T_cells,perturbation=Saracatinib,0.46162434202268676
T5c,linear-PCA,T_cells,perturbation=Masitinib,0.4004025526035597
T5c,linear-PCA,T_cells,perturbation=GSK-1070916,0.3808368501107225
T5c,linear-PCA,T_cells,perturbation=R428,0.41096909812949634
T5c,linear-PCA,T_cells,perturbation=Colchicine,0.28749485487481286
T5c,linear-PCA,T_cells,perturbation=Tacalcitol,0.38720770113560904
T5c,linear-PCA,T_cells,perturbation=LDN 193189,0.38747135997641485
T5c,linear-PCA,T_cells,perturbation=Resminostat,-0.2742053063815074
T5c,linear-PCA,T_cells,perturbation=RG7112,0.412474675580138
T5c,linear-PCA,T_cells,perturbation=Ricolinostat,0.18053989049233182
T5c,linear-PCA,T_cells,perturbation=Oxybenzone,0.3805523228977441
T5c,linear-PCA,T_cells,perturbation=ABT-199 (GDC-0199),0.28986369208269286
T5c,linear-PCA,T_cells,perturbation=Selumetinib,0.47869401060040406
T5c,linear-PCA,T_cells,perturbation=Cabozantinib,0.21180569386513984
T5c,linear-PCA,T_cells,perturbation=Crizotinib,0.49437408260387117
T5c,linear-PCA,T_cells,perturbation=Lamivudine,0.42852370203034645
T5c,linear-PCA,T_cells,perturbation=Ceritinib,0.43532274882234656
T5c,linear-PCA,T_cells,perturbation=Bosutinib,0.4870761032756362
T5c,linear-PCA,T_cells,perturbation=Vandetanib,0.3648827005422502
T5c,linear-PCA,T_cells,perturbation=Mometasone Furoate,0.37293404129515006
T5c,linear-PCA,T_cells,perturbation=Clotrimazole,0.37567751468704497
T5c,CellFlow,B,perturbation=Atorvastatin,0.051065391014582684
T5c,CellFlow,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,0.22837145586526325
T5c,CellFlow,B,perturbation=Topotecan,0.12606494653050107
T5c,CellFlow,B,perturbation=BMS-265246,0.12185182166591269
T5c,CellFlow,B,perturbation=AMD-070 (hydrochloride),0.08329849881106113
T5c,CellFlow,B,perturbation=AT13387,0.30145514337467005
T5c,CellFlow,B,perturbation=Desloratadine,-0.028540296788304966
T5c,CellFlow,B,perturbation=Ganetespib (STA-9090),0.31568831426187793
T5c,CellFlow,B,perturbation=O-Demethylated Adapalene,-0.02228841030102891
T5c,CellFlow,B,perturbation=BAY 87-2243,0.15357457387517037
T5c,CellFlow,B,perturbation=Ruxolitinib,0.13616998890176957
T5c,CellFlow,B,perturbation=Sgc-cbp30,0.1466124768960384
T5c,CellFlow,B,perturbation=PF-04691502,0.136609874988269
T5c,CellFlow,B,perturbation=Dactolisib,0.25284175005395604
T5c,CellFlow,B,perturbation=Alogliptin,-0.03720192380496621
T5c,CellFlow,B,perturbation=Clomipramine,-0.0027357417596806937
T5c,CellFlow,B,perturbation=Protriptyline,0.0012104287882300085
T5c,CellFlow,B,perturbation=Phenylbutazone,-0.03500030203659055
T5c,CellFlow,B,perturbation=Pomalidomide,0.13371710898951178
T5c,CellFlow,B,perturbation=FK 866,0.20868068836525916
T5c,CellFlow,B,perturbation=Perhexiline,0.11983208101024821
T5c,CellFlow,B,perturbation=BMS-536924,0.12212820886702246
T5c,CellFlow,B,perturbation=Penfluridol,-0.005127328923185141
T5c,CellFlow,B,perturbation=Sunitinib,0.04853853129671397
T5c,CellFlow,B,perturbation=I-BET151,0.2246087279472284
T5c,CellFlow,B,perturbation=K-02288,0.06637928184806824
T5c,CellFlow,B,perturbation=Dovitinib,0.0919606742952724
T5c,CellFlow,B,perturbation=Chlorpheniramine,0.011366299226239933
T5c,CellFlow,B,perturbation=UNII-BXU45ZH6LI,0.2758261834477299
T5c,CellFlow,B,perturbation=IKK Inhibitor VII,0.07055403597062788
T5c,CellFlow,B,perturbation=Quizartinib,-0.014443033266873783
T5c,CellFlow,B,perturbation=Tivozanib,0.061287487041894496
T5c,CellFlow,B,perturbation=Foretinib,0.061389027300703
T5c,CellFlow,B,perturbation=BMS-777607,0.03477568144774927
T5c,CellFlow,B,perturbation=AVL-292,0.0974978382057877
T5c,CellFlow,B,perturbation=Scriptaid,0.19263742909661696
T5c,CellFlow,B,perturbation=RVX-208,0.10528429662369834
T5c,CellFlow,B,perturbation=Amiodarone,-0.012560224158738621
T5c,CellFlow,B,perturbation=RN-486,-0.00044360240082514047
T5c,CellFlow,B,perturbation=Tamatinib,0.09297040084261629
T5c,CellFlow,B,perturbation=GW843682X,0.026147709711608864
T5c,CellFlow,B,perturbation=Porcn Inhibitor III,0.057514172149938037
T5c,CellFlow,B,perturbation=Navitoclax,0.11437154732502028
T5c,CellFlow,B,perturbation=BAY 61-3606,0.23314645577568077
T5c,CellFlow,B,perturbation=Ketoconazole,0.19809538659865655
T5c,CellFlow,B,perturbation=Isoniazid,-0.016961066906570975
T5c,CellFlow,B,perturbation=PD-0325901,0.06004793982765861
T5c,CellFlow,B,perturbation=TIE2 Kinase Inhibitor,-0.04245295938697691
T5c,CellFlow,B,perturbation=BMS-387032,0.21621174917260882
T5c,CellFlow,B,perturbation=TL_HRAS26,0.06449090139526585
T5c,CellFlow,B,perturbation=Methotrexate,0.05135885387706132
T5c,CellFlow,B,perturbation=LY2090314,0.12894757996138131
T5c,CellFlow,B,perturbation=Alvocidib,0.15674519181723723
T5c,CellFlow,B,perturbation=IMD-0354,0.3200866946856515
T5c,CellFlow,B,perturbation=MK-5108,0.016505472799086346
T5c,CellFlow,B,perturbation=Ixabepilone,0.030475515873841803
T5c,CellFlow,B,perturbation=IN1451,0.3544208654678722
T5c,CellFlow,B,perturbation=Proscillaridin A;Proscillaridin-A,0.08653020103400255
T5c,CellFlow,B,perturbation=Palbociclib,0.016794302665705304
T5c,CellFlow,B,perturbation=Vardenafil,0.031033747138477216
T5c,CellFlow,B,perturbation=Disulfiram,-0.004668860776242734
T5c,CellFlow,B,perturbation=Canertinib,-0.018382437473510913
T5c,CellFlow,B,perturbation=Lapatinib,0.012982939862981378
T5c,CellFlow,B,perturbation=Linagliptin,-0.03405840000307433
T5c,CellFlow,B,perturbation=Raloxifene,0.09073266779991614
T5c,CellFlow,B,perturbation=Vorinostat,0.15436402521128048
T5c,CellFlow,B,perturbation=Trametinib,0.14917189769618214
T5c,CellFlow,B,perturbation=Dasatinib,0.2296723420606417
T5c,CellFlow,B,perturbation=Flutamide,-0.0028078061905681463
T5c,CellFlow,B,perturbation=Idelalisib,0.07920475485218313
T5c,CellFlow,B,perturbation=Riociguat,0.03884937240702936
T5c,CellFlow,B,perturbation=Azacitidine,0.09010637375929062
T5c,CellFlow,B,perturbation=TGX 221,0.11203594609737326
T5c,CellFlow,B,perturbation=CGM-097,0.2316830020326468
T5c,CellFlow,B,perturbation=Clemastine,0.08820685125217886
T5c,CellFlow,B,perturbation=Imatinib,0.025057185761607894
T5c,CellFlow,B,perturbation=Tipifarnib,0.10643384521849711
T5c,CellFlow,B,perturbation=RG7090,0.10130127727705011
T5c,CellFlow,B,perturbation=CHIR-99021,0.06826731428022821
T5c,CellFlow,B,perturbation=TR-14035,0.041173643081422184
T5c,CellFlow,B,perturbation=Pitavastatin Calcium,0.19603478125397908
T5c,CellFlow,B,perturbation=SLx-2119,0.09082633103747832
T5c,CellFlow,B,perturbation=YK 4-279,0.08777852780748151
T5c,CellFlow,B,perturbation=SCH-58261,0.00787328999188326
T5c,CellFlow,B,perturbation=BX 912,0.07365579457481732
T5c,CellFlow,B,perturbation=GLPG0634,0.12238997034611974
T5c,CellFlow,B,perturbation=Defactinib,0.11677030123737568
T5c,CellFlow,B,perturbation=Nilotinib,0.12916038642295824
T5c,CellFlow,B,perturbation=ABT737,0.10596489378447227
T5c,CellFlow,B,perturbation=Nefazodone,0.06970661639328395
T5c,CellFlow,B,perturbation=Buspirone,0.11009300479357584
T5c,CellFlow,B,perturbation=Colforsin,0.0034207626508163612
T5c,CellFlow,B,perturbation=Doxorubicin,0.2235097507187787
T5c,CellFlow,B,perturbation=Mubritinib (TAK 165),0.08186491800023785
T5c,CellFlow,B,perturbation=BI-D1870,0.08112522527744259
T5c,CellFlow,B,perturbation=AT 7867,0.09464557928085202
T5c,CellFlow,B,perturbation=PRT-062607,0.1272713035101569
T5c,CellFlow,B,perturbation=STK219801,0.025086735836358766
T5c,CellFlow,B,perturbation=Midostaurin,0.12807626218488902
T5c,CellFlow,B,perturbation=PF-03814735,0.13887763708244222
T5c,CellFlow,B,perturbation=Vanoxerine,0.06891701189373711
T5c,CellFlow,B,perturbation=AZD3514,0.11091985842294944
T5c,CellFlow,B,perturbation=OSI-930,0.012484101144565786
T5c,CellFlow,B,perturbation=AZ628,0.1879249039261804
T5c,CellFlow,B,perturbation=TPCA-1,0.16380652822721886
T5c,CellFlow,B,perturbation=CEP-37440,0.1353539124501706
T5c,CellFlow,B,perturbation=Tivantinib,0.1456678864408051
T5c,CellFlow,B,perturbation=AZD4547,0.06896454876473901
T5c,CellFlow,B,perturbation=SB525334,0.10139556685207338
T5c,CellFlow,B,perturbation=HMN-214,0.09551130181050027
T5c,CellFlow,B,perturbation=GO-6976,0.131275488684853
T5c,CellFlow,B,perturbation=AZD-8330,0.0957350461073866
T5c,CellFlow,B,perturbation=MGCD-265,0.08381168755975668
T5c,CellFlow,B,perturbation=GSK256066,0.1414095102147849
T5c,CellFlow,B,perturbation=Tosedostat,0.06596073427608996
T5c,CellFlow,B,perturbation=Prednisolone,0.2483353375422569
T5c,CellFlow,B,perturbation=HYDROXYUREA,0.03134698235362479
T5c,CellFlow,B,perturbation=Decitabine,-0.042256330667981415
T5c,CellFlow,B,perturbation=CC-401,0.1405016720566437
T5c,CellFlow,B,perturbation=Saracatinib,0.1146116915074747
T5c,CellFlow,B,perturbation=Masitinib,0.07145281373339228
T5c,CellFlow,B,perturbation=GSK-1070916,0.12164918581263706
T5c,CellFlow,B,perturbation=R428,0.17487698302969382
T5c,CellFlow,B,perturbation=Colchicine,0.20531404397669137
T5c,CellFlow,B,perturbation=Tacalcitol,0.07628344118756616
T5c,CellFlow,B,perturbation=LDN 193189,0.009047906498391095
T5c,CellFlow,B,perturbation=Resminostat,0.19301359472341972
T5c,CellFlow,B,perturbation=RG7112,0.05464373231169024
T5c,CellFlow,B,perturbation=Ricolinostat,0.1036727546897849
T5c,CellFlow,B,perturbation=Oxybenzone,0.07484804152638416
T5c,CellFlow,B,perturbation=ABT-199 (GDC-0199),0.08472804147058988
T5c,CellFlow,B,perturbation=Selumetinib,0.15116036485880696
T5c,CellFlow,B,perturbation=Cabozantinib,0.08153259452092866
T5c,CellFlow,B,perturbation=Crizotinib,0.11491074461346823
T5c,CellFlow,B,perturbation=Lamivudine,0.08699604917428468
T5c,CellFlow,B,perturbation=Ceritinib,0.05225882979823234
T5c,CellFlow,B,perturbation=Bosutinib,0.16375644851187918
T5c,CellFlow,B,perturbation=Vandetanib,0.007972900399696604
T5c,CellFlow,B,perturbation=Mometasone Furoate,0.3003688417286078
T5c,CellFlow,B,perturbation=Clotrimazole,0.04872794268619917
T5c,CellFlow,B,perturbation=CGP 60474,0.2730642311518615
T5c,CellFlow,Mono,perturbation=Atorvastatin,-0.02225305765843173
T5c,CellFlow,Mono,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,0.03235898216658509
T5c,CellFlow,Mono,perturbation=Topotecan,0.08340786664696447
T5c,CellFlow,Mono,perturbation=BMS-265246,0.04658100873908801
T5c,CellFlow,Mono,perturbation=AMD-070 (hydrochloride),0.0787179514749563
T5c,CellFlow,Mono,perturbation=AT13387,0.11717659943951889
T5c,CellFlow,Mono,perturbation=Desloratadine,0.015018216248059418
T5c,CellFlow,Mono,perturbation=Ganetespib (STA-9090),0.12772295049793989
T5c,CellFlow,Mono,perturbation=O-Demethylated Adapalene,0.09973195468529895
T5c,CellFlow,Mono,perturbation=BAY 87-2243,-0.012882757227062969
T5c,CellFlow,Mono,perturbation=Ruxolitinib,0.16874982113135925
T5c,CellFlow,Mono,perturbation=Sgc-cbp30,0.1983543934695692
T5c,CellFlow,Mono,perturbation=PF-04691502,-0.1188700686500899
T5c,CellFlow,Mono,perturbation=Dactolisib,0.07203704490901695
T5c,CellFlow,Mono,perturbation=Alogliptin,0.05115862875432738
T5c,CellFlow,Mono,perturbation=Clomipramine,0.056729921120766996
T5c,CellFlow,Mono,perturbation=Protriptyline,0.07628734691881515
T5c,CellFlow,Mono,perturbation=Phenylbutazone,0.06099155254778388
T5c,CellFlow,Mono,perturbation=Pomalidomide,0.05104856530176754
T5c,CellFlow,Mono,perturbation=FK 866,0.1353211558470289
T5c,CellFlow,Mono,perturbation=Perhexiline,0.056114288894016456
T5c,CellFlow,Mono,perturbation=BMS-536924,0.14930211594949835
T5c,CellFlow,Mono,perturbation=Penfluridol,0.016305416355898168
T5c,CellFlow,Mono,perturbation=Sunitinib,0.05191071616314389
T5c,CellFlow,Mono,perturbation=I-BET151,0.13602652064308976
T5c,CellFlow,Mono,perturbation=K-02288,0.13451660277107114
T5c,CellFlow,Mono,perturbation=Dovitinib,0.06636155134543395
T5c,CellFlow,Mono,perturbation=Chlorpheniramine,-0.01955108876613873
T5c,CellFlow,Mono,perturbation=IKK Inhibitor VII,0.18116875837277482
T5c,CellFlow,Mono,perturbation=Quizartinib,0.09669157714061406
T5c,CellFlow,Mono,perturbation=Tivozanib,0.09206542583982474
T5c,CellFlow,Mono,perturbation=Foretinib,0.05751999417810182
T5c,CellFlow,Mono,perturbation=BMS-777607,0.0850194540317999
T5c,CellFlow,Mono,perturbation=AVL-292,0.11928669302439934
T5c,CellFlow,Mono,perturbation=Scriptaid,0.09024485851223993
T5c,CellFlow,Mono,perturbation=RVX-208,0.062457511999077946
T5c,CellFlow,Mono,perturbation=Amiodarone,0.05970831631957136
T5c,CellFlow,Mono,perturbation=RN-486,0.074954953522022
T5c,CellFlow,Mono,perturbation=Tamatinib,0.14038672387839224
T5c,CellFlow,Mono,perturbation=GW843682X,0.1168842927102576
