task_key,unit,model,program,stratum,n_cells,predicted_program_score,observed_program_score,observed_per_cell_score_mean,control_program_score
T5c,B,CellOT,type_I_IFN,perturbation=HMN-214,120,0.191,0.2075,0.19769166666666665,0.059
T5c,B,CellOT,type_I_IFN,perturbation=GO-6976,120,0.1375,0.081,0.19283750000000002,0.059
T5c,B,CellOT,type_I_IFN,perturbation=AZD-8330,120,0.0,0.0655,0.048604166666666664,0.059
T5c,B,CellOT,type_I_IFN,perturbation=MGCD-265,120,0.023,0.043,0.060825,0.059
T5c,B,CellOT,type_I_IFN,perturbation=GSK256066,120,0.019,0.088,0.07522916666666667,0.059
T5c,B,CellOT,type_I_IFN,perturbation=Tosedostat,102,0.0,0.045,0.04955392156862745,0.059
T5c,B,CellOT,type_I_IFN,perturbation=Prednisolone,119,0.0,0.0425,0.04553361344537815,0.059
T5c,B,CellOT,type_I_IFN,perturbation=HYDROXYUREA,97,0.0165,0.0755,0.06529896907216494,0.059
T5c,B,CellOT,type_I_IFN,perturbation=Decitabine,120,0.031,0.072,0.07165416666666666,0.059
T5c,B,CellOT,type_I_IFN,perturbation=CC-401,120,0.0185,0.0495,0.056370833333333335,0.059
T5c,B,CellOT,type_I_IFN,perturbation=Saracatinib,120,0.0,0.037,0.027025,0.059
T5c,B,CellOT,type_I_IFN,perturbation=Masitinib,120,0.0,0.0375,0.039925,0.059
T5c,B,CellOT,type_I_IFN,perturbation=GSK-1070916,120,0.0005,0.041,0.041604166666666664,0.059
T5c,B,CellOT,type_I_IFN,perturbation=R428,120,0.0,0.0425,0.08816666666666667,0.059
T5c,B,CellOT,type_I_IFN,perturbation=Colchicine,118,0.0305,0.1475,0.13229661016949154,0.059
T5c,B,CellOT,type_I_IFN,perturbation=Tacalcitol,120,0.0,0.035,0.02845,0.059
T5c,B,CellOT,type_I_IFN,perturbation=LDN 193189,120,0.009,0.064,0.0668625,0.059
T5c,B,CellOT,type_I_IFN,perturbation=Resminostat,120,0.0,0.0,0.021620833333333332,0.059
T5c,B,CellOT,type_I_IFN,perturbation=RG7112,120,0.0,0.057,0.0676625,0.059
T5c,B,CellOT,type_I_IFN,perturbation=Ricolinostat,120,0.0,0.0625,0.039279166666666664,0.059
T5c,B,CellOT,type_I_IFN,perturbation=Oxybenzone,120,0.0155,0.059,0.04841666666666666,0.059
T5c,B,CellOT,type_I_IFN,perturbation=ABT-199 (GDC-0199),30,0.0325,0.079,0.06438333333333333,0.059
T5c,B,CellOT,type_I_IFN,perturbation=Selumetinib,120,0.0,0.041,0.05517083333333333,0.059
T5c,B,CellOT,type_I_IFN,perturbation=Cabozantinib,120,0.108,0.1325,0.14658749999999998,0.059
T5c,B,CellOT,type_I_IFN,perturbation=Crizotinib,120,0.0,0.03,0.022783333333333333,0.059
T5c,B,CellOT,type_I_IFN,perturbation=Lamivudine,93,0.0,0.0375,0.048381720430107536,0.059
T5c,B,CellOT,type_I_IFN,perturbation=Ceritinib,119,0.0,0.04,0.0469873949579832,0.059
T5c,B,CellOT,type_I_IFN,perturbation=Bosutinib,120,0.0,0.0385,0.02565833333333333,0.059
T5c,B,CellOT,type_I_IFN,perturbation=Vandetanib,117,0.0,0.06,0.05183760683760684,0.059
T5c,B,CellOT,type_I_IFN,perturbation=Mometasone Furoate,120,0.0,0.044,0.03778333333333333,0.059
T5c,B,CellOT,type_I_IFN,perturbation=Clotrimazole,120,0.009,0.0665,0.055825,0.059
T5c,B,CellOT,type_I_IFN,perturbation=CGP 60474,4,0.0,0.0,0.042874999999999996,0.059
T5c,B,CellOT,inflammatory_NFkB,perturbation=Atorvastatin,120,0.0,0.0,0.014345238095238095,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,120,0.0,0.0,0.026309523809523807,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Topotecan,120,0.0,0.0,0.023178571428571427,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=BMS-265246,120,0.0,0.0,0.013940476190476192,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=AMD-070 (hydrochloride),120,0.0,0.0,0.015107142857142857,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=AT13387,114,0.0,0.0,0.012531328320802006,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Desloratadine,120,0.0,0.0,0.011619047619047619,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Ganetespib (STA-9090),120,0.0,0.0,0.02754761904761905,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=O-Demethylated Adapalene,120,0.0,0.0,0.010642857142857143,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=BAY 87-2243,120,0.0,0.0,0.010404761904761906,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Ruxolitinib,120,0.0,0.0,0.017047619047619044,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Sgc-cbp30,120,0.0,0.0,0.007249999999999999,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=PF-04691502,117,0.0,0.0,0.02655677655677656,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Dactolisib,120,0.0,0.0,0.018357142857142857,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Alogliptin,118,0.0,0.0,0.012736077481840193,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Clomipramine,120,0.0,0.0,0.013392857142857144,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Protriptyline,120,0.0,0.0,0.015761904761904765,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Phenylbutazone,120,0.0,0.0,0.011035714285714286,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Pomalidomide,120,0.0,0.0,0.013773809523809523,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=FK 866,112,0.0,0.0,0.012627551020408162,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Perhexiline,120,0.0,0.0,0.01586904761904762,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=BMS-536924,120,0.0,0.004285714285714286,0.031226190476190477,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Penfluridol,120,0.0,0.0,0.010702380952380953,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Sunitinib,120,0.0,0.0,0.017976190476190475,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=I-BET151,120,0.0,0.0,0.015726190476190477,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=K-02288,120,0.0,0.0,0.019249999999999996,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Dovitinib,120,0.0,0.0,0.01720238095238095,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Chlorpheniramine,120,0.0,0.0,0.0195,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=UNII-BXU45ZH6LI,91,0.0,0.0,0.013076923076923076,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=IKK Inhibitor VII,120,0.0,0.0,0.02179761904761905,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Quizartinib,120,0.0,0.0,0.013500000000000002,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Tivozanib,120,0.0,0.0,0.01785714285714286,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Foretinib,120,0.0,0.0,0.018964285714285715,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=BMS-777607,120,0.0,0.0,0.019964285714285716,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=AVL-292,120,0.0,0.0,0.02255952380952381,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Scriptaid,120,0.0,0.027142857142857142,0.04592857142857142,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=RVX-208,120,0.0,0.0,0.012273809523809524,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Amiodarone,120,0.0,0.0,0.016904761904761905,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=RN-486,120,0.0,0.0,0.010904761904761905,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Tamatinib,120,0.0,0.011428571428571429,0.028761904761904763,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=GW843682X,120,0.0,0.0,0.012845238095238095,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Porcn Inhibitor III,120,0.0,0.0,0.00969047619047619,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Navitoclax,50,0.0,0.0,0.012371428571428571,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=BAY 61-3606,119,0.0,0.004285714285714286,0.02528211284513806,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Ketoconazole,120,0.0,0.0,0.008583333333333333,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Isoniazid,120,0.0,0.0,0.014464285714285714,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=PD-0325901,120,0.0,0.0,0.013595238095238098,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=TIE2 Kinase Inhibitor,120,0.0,0.0,0.011678571428571427,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=BMS-387032,5,0.0,0.10714285714285714,0.052000000000000005,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=TL_HRAS26,120,0.0,0.0,0.014011904761904762,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Methotrexate,120,0.0,0.0,0.01185714285714286,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=LY2090314,120,0.0,0.0,0.006714285714285714,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Alvocidib,3,0.0,0.0,0.0,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=IMD-0354,104,0.0,0.0,0.020467032967032967,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=MK-5108,120,0.0,0.0,0.012226190476190476,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Ixabepilone,120,0.0,0.0,0.016583333333333332,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=IN1451,81,0.0,0.0,0.01761904761904762,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Proscillaridin A;Proscillaridin-A,120,0.0,0.0,0.03814285714285714,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Palbociclib,120,0.0,0.0,0.021809523809523813,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Vardenafil,120,0.0,0.0,0.012797619047619049,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Disulfiram,110,0.0,0.0,0.00774025974025974,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Canertinib,120,0.0,0.0,0.010809523809523809,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Lapatinib,120,0.0,0.0,0.013583333333333334,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Linagliptin,120,0.0,0.0,0.013464285714285715,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Raloxifene,120,0.0,0.0,0.008738095238095238,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Vorinostat,116,0.0,0.037142857142857144,0.04492610837438424,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Trametinib,120,0.0,0.0,0.008345238095238095,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Dasatinib,116,0.0,0.0,0.016736453201970446,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Flutamide,120,0.0,0.0,0.009095238095238095,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Idelalisib,120,0.0,0.0,0.027416666666666666,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Riociguat,120,0.0,0.0,0.013107142857142857,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Azacitidine,120,0.0,0.0,0.010345238095238097,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=TGX 221,120,0.0,0.0,0.02551190476190476,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=CGM-097,118,0.0,0.0,0.014636803874092011,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Clemastine,120,0.0,0.0,0.014011904761904762,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Imatinib,120,0.0,0.0,0.015452380952380952,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Tipifarnib,120,0.0,0.0,0.01660714285714286,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=RG7090,120,0.0,0.0,0.013845238095238096,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=CHIR-99021,120,0.0,0.0,0.012190476190476189,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=TR-14035,120,0.0,0.0,0.01664285714285714,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Pitavastatin Calcium,120,0.0,0.0,0.013845238095238096,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=SLx-2119,120,0.0,0.0,0.014273809523809522,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=YK 4-279,120,0.0,0.0,0.010607142857142855,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=SCH-58261,120,0.0,0.0,0.012904761904761907,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=BX 912,120,0.0,0.0,0.02760714285714286,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=GLPG0634,120,0.0,0.0,0.019821428571428577,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Defactinib,120,0.0,0.0,0.015095238095238096,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Nilotinib,113,0.0,0.0,0.0215929203539823,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=ABT737,18,0.0,0.0,0.027619047619047616,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Nefazodone,120,0.0,0.0,0.01819047619047619,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Buspirone,120,0.0,0.0,0.008940476190476191,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Colforsin,120,0.0,0.0,0.013500000000000002,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Doxorubicin,112,0.0,0.0,0.01413265306122449,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Mubritinib (TAK 165),120,0.0,0.0,0.008238095238095237,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=BI-D1870,120,0.0,0.0,0.013166666666666667,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=AT 7867,120,0.0,0.0,0.019976190476190474,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=PRT-062607,120,0.0,0.0,0.02245238095238095,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=STK219801,120,0.0,0.0,0.010130952380952381,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Midostaurin,120,0.0,0.0,0.021238095238095236,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=PF-03814735,120,0.0,0.0,0.029892857142857145,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Vanoxerine,120,0.0,0.0,0.012476190476190478,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=AZD3514,112,0.0,0.0,0.011224489795918367,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=OSI-930,120,0.0,0.0,0.016857142857142855,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=AZ628,120,0.0,0.0,0.021690476190476187,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=TPCA-1,120,0.0,0.0,0.02830952380952381,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=CEP-37440,120,0.0,0.0,0.019904761904761908,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Tivantinib,120,0.0,0.0,0.020773809523809524,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=AZD4547,112,0.0,0.0,0.016147959183673472,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=SB525334,120,0.0,0.0,0.00869047619047619,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=HMN-214,120,0.0,0.0,0.016464285714285713,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=GO-6976,120,0.0,0.0,0.02075,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=AZD-8330,120,0.0,0.0,0.018595238095238095,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=MGCD-265,120,0.0,0.0,0.024880952380952382,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=GSK256066,120,0.0,0.0,0.02379761904761905,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Tosedostat,102,0.0,0.0,0.018669467787114844,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Prednisolone,119,0.0,0.0,0.022328931572629055,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=HYDROXYUREA,97,0.0,0.0,0.01207658321060383,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Decitabine,120,0.0,0.0,0.013904761904761904,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=CC-401,120,0.0,0.0,0.015964285714285716,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Saracatinib,120,0.0,0.007142857142857143,0.02610714285714286,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Masitinib,120,0.0,0.0,0.015107142857142855,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=GSK-1070916,120,0.0,0.0,0.008880952380952382,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=R428,120,0.0,0.0,0.017035714285714286,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Colchicine,118,0.0,0.0,0.011029055690072639,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Tacalcitol,120,0.0,0.0,0.016892857142857143,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=LDN 193189,120,0.0,0.0,0.01557142857142857,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Resminostat,120,0.0,0.012857142857142857,0.04257142857142857,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=RG7112,120,0.0,0.0,0.014095238095238095,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Ricolinostat,120,0.0,0.0,0.012690476190476191,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Oxybenzone,120,0.0,0.0,0.008321428571428572,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=ABT-199 (GDC-0199),30,0.0,0.0,0.013904761904761904,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Selumetinib,120,0.0,0.0,0.016749999999999998,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Cabozantinib,120,0.0,0.0,0.011797619047619048,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Crizotinib,120,0.0,0.0,0.018202380952380953,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Lamivudine,93,0.0,0.0,0.013087557603686635,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Ceritinib,119,0.0,0.0,0.022737094837935175,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Bosutinib,120,0.0,0.0,0.017440476190476187,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Vandetanib,117,0.0,0.0,0.012735042735042735,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Mometasone Furoate,120,0.0,0.0,0.024321428571428567,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=Clotrimazole,120,0.0,0.0,0.004226190476190476,0.0
T5c,B,CellOT,inflammatory_NFkB,perturbation=CGP 60474,4,0.0,0.0,0.0275,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Atorvastatin,120,0.0,0.0,0.0006212121212121212,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,120,0.0,0.0,0.0004696969696969697,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Topotecan,120,0.0,0.0,0.0019848484848484847,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=BMS-265246,120,0.0,0.0,0.005310606060606061,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=AMD-070 (hydrochloride),120,0.0,0.0,0.0011515151515151514,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=AT13387,114,0.0,0.0,0.0,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Desloratadine,120,0.0,0.0,0.0,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Ganetespib (STA-9090),120,0.0,0.0,0.0,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=O-Demethylated Adapalene,120,0.0,0.0,0.002840909090909091,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=BAY 87-2243,120,0.0,0.0,0.0023863636363636366,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Ruxolitinib,120,0.0,0.0,0.004454545454545455,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Sgc-cbp30,120,0.0,0.0,0.003909090909090909,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=PF-04691502,117,0.0,0.0,0.00344988344988345,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Dactolisib,120,0.0,0.0,0.0,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Alogliptin,118,0.0,0.0,0.0012326656394453005,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Clomipramine,120,0.0,0.0,0.004969696969696969,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Protriptyline,120,0.0,0.0,0.007818181818181818,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Phenylbutazone,120,0.0,0.0,0.00537878787878788,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Pomalidomide,120,0.0,0.0,0.004712121212121212,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=FK 866,112,0.0,0.0,0.0012987012987012987,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Perhexiline,120,0.0,0.0,0.00028787878787878786,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=BMS-536924,120,0.0,0.0,0.0008939393939393939,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Penfluridol,120,0.0,0.0,0.0006818181818181818,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Sunitinib,120,0.0,0.0,0.001643939393939394,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=I-BET151,120,0.0,0.0,0.0008409090909090908,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=K-02288,120,0.0,0.0,0.006166666666666667,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Dovitinib,120,0.0,0.0,0.001946969696969697,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Chlorpheniramine,120,0.0,0.0,0.0020606060606060605,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=UNII-BXU45ZH6LI,91,0.0,0.0,0.0028771228771228776,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=IKK Inhibitor VII,120,0.0,0.0,0.004878787878787879,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Quizartinib,120,0.0,0.0,0.0028787878787878787,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Tivozanib,120,0.0,0.0,0.0011515151515151514,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Foretinib,120,0.0,0.0,0.0005606060606060606,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=BMS-777607,120,0.0,0.0,0.0033787878787878787,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=AVL-292,120,0.0,0.0,9.848484848484848e-05,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Scriptaid,120,0.0,0.0,0.0017424242424242426,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=RVX-208,120,0.0,0.0,0.005022727272727273,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Amiodarone,120,0.0,0.0,0.0020303030303030303,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=RN-486,120,0.0,0.0,0.0017878787878787877,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Tamatinib,120,0.0,0.0,0.0027500000000000003,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=GW843682X,120,0.0,0.0,0.008712121212121214,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Porcn Inhibitor III,120,0.0,0.0,0.0013636363636363635,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Navitoclax,50,0.0,0.0,0.0029090909090909093,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=BAY 61-3606,119,0.0,0.0,0.0007181054239877769,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Ketoconazole,120,0.0,0.0,0.007992424242424242,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Isoniazid,120,0.0,0.0,0.003522727272727273,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=PD-0325901,120,0.0,0.0,0.00027272727272727274,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=TIE2 Kinase Inhibitor,120,0.0,0.0,0.0004772727272727273,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=BMS-387032,5,0.0,0.0,0.0,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=TL_HRAS26,120,0.0,0.0,0.0012651515151515151,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Methotrexate,120,0.0,0.0,0.0004166666666666667,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=LY2090314,120,0.0,0.0,0.0020606060606060605,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Alvocidib,3,0.0,0.0,0.0,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=IMD-0354,104,0.0,0.0,0.0026486013986013984,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=MK-5108,120,0.0,0.0,0.001590909090909091,0.0
T5c,B,CellOT,effector_lymphocyte,perturbation=Ixabepilone,120,0.0,0.0,0.003189393939393939,0.0
